assigned_resource,created_at,display_detail_zh,display_name_zh,eligible_resources,estimated_duration,failure_reason,finished_at,motion_constraints,nest_id,order_id,payload,predecessors,priority,ready_at,recovery_for,required_tool,required_zones,reservation_id,retry_count,retry_limit,route_phase,sequence_index,started_at,station_capabilities,station_id,status,status_zh,successors,task_id,task_type,tray_id,unit_id
CHANGEOVER_GANTRY,0.0,工件3,拆除旧压梁,"[""CHANGEOVER_GANTRY""]",2.5,,748.7999999998667,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_INDEX_TRAY""]",3,746.249999999869,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,81,746.249999999869,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_REMOVE_COMB""]",ORDER_002_U03_REMOVE_PRESS,REMOVE_OLD_PRESS,tray_03,ORDER_002_UNIT_03
FURNACE,0.0,全部计划托盘已锁定,确认炉批装载完成,"[""FURNACE""]",0.0,,266.9000000000264,{},,ORDER_003,{},"[""ORDER_003_U01_LOCK_RACK""]",10,266.8500000000264,,,"[""ZONE_FURNACE_LOADING""]",,0,0,,45,266.8500000000264,[],,SUCCEEDED,已完成,"[""ORDER_003_RUN_FURNACE""]",ORDER_003_BATCH_READY,BATCH_READY,,ORDER_003_BATCH
ELEVATOR,0.0,工件1 · 第1层,升降台对准层位,"[""ELEVATOR""]",4.0,,390.65000000005455,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_001_U01_TRANSFER_OUT""]",5,386.65000000005364,,,"[""ZONE_ELEVATOR_TRANSFER""]",,0,1,,21,386.65000000005364,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_LOAD_RACK""]",ORDER_001_U01_MOVE_ELEVATOR,MOVE_ELEVATOR,tray_01,ORDER_001_UNIT_01
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,双巢位转台换位,"[""TURNTABLE""]",2.0,,388.6500000000541,"{""s_curve"": true, ""rotation_deg"": 180.0, ""settle_s"": 0.3}",,ORDER_001,{},"[""ORDER_001_U02_INSPECT_BRAZING"", ""ORDER_001_U01_TRANSFER_OUT""]",5,386.65000000005364,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_TABLE2_PROCESS"", ""ZONE_TURNTABLE_SWEEP""]",,0,0,,67,386.65000000005364,"[""SYNCHRONOUS_NEST_SWAP""]",,SUCCEEDED,已完成,"[""ORDER_001_SWAP_RETURN_FINAL_VERIFY""]",ORDER_001_SWAP_RETURN_FINAL,ROTATE_TABLE2,,ORDER_001_TURNTABLE
RACK_LAYER_01,0.0,工件1 · 第1层,锁定炉内料架层,"[""RACK_LAYER_01""]",1.0,,754.3499999998617,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_002_U01_LOAD_RACK""]",3,753.2999999998626,,,"[""ZONE_RACK_FRONT""]",,0,0,,21,753.2999999998626,[],,SUCCEEDED,已完成,"[""ORDER_002_BATCH_READY""]",ORDER_002_U01_LOCK_RACK,LOCK_RACK_LAYER,tray_01,ORDER_002_UNIT_01
CHANGEOVER_GANTRY,0.0,工件3,拆除旧梳齿,"[""CHANGEOVER_GANTRY""]",3.0,,751.8499999998639,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_REMOVE_PRESS""]",3,748.7999999998667,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,82,748.7999999998667,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_REMOVE_MOLD""]",ORDER_002_U03_REMOVE_COMB,REMOVE_OLD_COMB,tray_03,ORDER_002_UNIT_03
FURNACE,0.0,钎焊周期10秒,执行炉内钎焊,"[""FURNACE""]",10.0,,276.9000000000287,{},,ORDER_003,"{""recipe"": ""demo_brazing"", ""duration_s"": 10.0}","[""ORDER_003_BATCH_READY""]",10,266.9000000000264,,,"[""ZONE_FURNACE_LOADING""]",,0,0,,46,266.9000000000264,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_UNLOAD_RACK""]",ORDER_003_RUN_FURNACE,RUN_FURNACE,,ORDER_003_BATCH
TRANSFER_FORK,0.0,工件1 · 第1层,推叉装入炉内料架,"[""TRANSFER_FORK""]",5.0,,395.6500000000557,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_001_U01_MOVE_ELEVATOR""]",5,390.65000000005455,,,"[""ZONE_RACK_FRONT"", ""ZONE_FURNACE_LOADING""]",,0,1,,22,390.65000000005455,[],,SUCCEEDED,已完成,"[""ORDER_001_U01_LOCK_RACK""]",ORDER_001_U01_LOAD_RACK,LOAD_RACK_LAYER,tray_01,ORDER_001_UNIT_01
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,确认转台停稳对位,"[""TURNTABLE""]",0.3,,388.95000000005416,{},,ORDER_001,{},"[""ORDER_001_SWAP_RETURN_FINAL""]",5,388.6500000000541,,,"[""ZONE_TURNTABLE_SWEEP""]",,0,0,,68,388.6500000000541,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_FETCH_COMB""]",ORDER_001_SWAP_RETURN_FINAL_VERIFY,VERIFY_TURNTABLE,,ORDER_001_TURNTABLE
CHANGEOVER_GANTRY,0.0,工件3,拆除旧托盘模具,"[""CHANGEOVER_GANTRY""]",3.0,,754.8999999998612,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_REMOVE_COMB""]",3,751.8499999998639,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,83,751.8499999998639,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_FETCH_MOLD""]",ORDER_002_U03_REMOVE_MOLD,REMOVE_OLD_MOLD,tray_03,ORDER_002_UNIT_03
ELEVATOR,0.0,工件1 · 第1层,从料架卸载托盘,"[""ELEVATOR"", ""TRANSFER_FORK""]",6.0,,282.90000000003005,{},,ORDER_003,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_003_RUN_FURNACE""]",10,276.9000000000287,,,"[""ZONE_RACK_FRONT"", ""ZONE_ELEVATOR_TRANSFER""]",,0,1,,47,276.9000000000287,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_POST_INSPECT""]",ORDER_003_U01_UNLOAD_RACK,UNLOAD_RACK_LAYER,tray_01,ORDER_003_UNIT_01
RACK_LAYER_01,0.0,工件1 · 第1层,锁定炉内料架层,"[""RACK_LAYER_01""]",1.0,,396.6500000000559,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_001,"{""layer_index"": 0, ""height_m"": 0.0}","[""ORDER_001_U01_LOAD_RACK""]",5,395.6500000000557,,,"[""ZONE_RACK_FRONT""]",,0,0,,23,395.6500000000557,[],,SUCCEEDED,已完成,"[""ORDER_001_BATCH_READY""]",ORDER_001_U01_LOCK_RACK,LOCK_RACK_LAYER,tray_01,ORDER_001_UNIT_01
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_20mm,龙门取出梳齿模块,"[""CHANGEOVER_GANTRY""]",2.5,,391.45000000005473,{},NEST_B,ORDER_001,"{""module_name"": ""comb_insert_20mm""}","[""ORDER_001_SWAP_RETURN_FINAL_VERIFY""]",5,388.95000000005416,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,74,388.95000000005416,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_COMB""]",ORDER_001_U02_FETCH_COMB,FETCH_COMB,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件3 · comb_insert_30mm,龙门取出目标模具,"[""CHANGEOVER_GANTRY""]",2.5,,757.4499999998588,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_REMOVE_MOLD""]",3,754.8999999998612,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,84,754.8999999998612,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_INSTALL_MOLD""]",ORDER_002_U03_FETCH_MOLD,FETCH_MOLD,tray_03,ORDER_002_UNIT_03
ARM3,0.0,工件1,执行焊后检测,"[""ARM3""]",10.0,,292.9000000000323,{},,ORDER_003,{},"[""ORDER_003_U01_UNLOAD_RACK""]",10,282.90000000003005,,,"[""ZONE_OUTFEED""]",RES-000031-MOTION-ORDER_003_U01_POST_INSPECT,0,0,,48,282.90000000003005,[],,SUCCEEDED,已完成,"[""ORDER_003_U01_ROUTE_PASS"", ""ORDER_003_U01_ROUTE_REWORK_REQUIRED"", ""ORDER_003_U01_ROUTE_SCRAPPED""]",ORDER_003_U01_POST_INSPECT,POST_BRAZE_INSPECTION,tray_01,ORDER_003_UNIT_01
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_20mm,安装前后梳齿模块,"[""CHANGEOVER_GANTRY""]",3.0,,394.4500000000554,{},NEST_B,ORDER_001,"{""module_name"": ""comb_insert_20mm""}","[""ORDER_001_U02_FETCH_COMB""]",5,391.45000000005473,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,75,391.45000000005473,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_VERIFY_COMB""]",ORDER_001_U02_INSTALL_COMB,INSTALL_COMB,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件3 · comb_insert_30mm,安装低矮托盘模具,"[""CHANGEOVER_GANTRY""]",3.0,,760.4999999998561,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_FETCH_MOLD""]",3,757.4499999998588,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,85,757.4499999998588,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_VERIFY_MOLD""]",ORDER_002_U03_INSTALL_MOLD,INSTALL_MOLD,tray_03,ORDER_002_UNIT_03
OUTFEED,0.0,工件1 · 按焊后检测结果执行,合格品分流,"[""OUTFEED""]",0.1,,293.00000000003234,{},,ORDER_003,"{""condition"": ""PASS""}","[""ORDER_003_U01_POST_INSPECT""]",10,292.9000000000323,,,"[""ZONE_OUTFEED""]",,0,0,,49,292.9000000000323,[],,SUCCEEDED,已完成,[],ORDER_003_U01_ROUTE_PASS,ROUTE_PASS,tray_01,ORDER_003_UNIT_01
,0.0,工件1 · 按焊后检测结果执行,返工品分流,"[""OUTFEED""]",0.1,,292.9000000000323,{},,ORDER_003,"{""condition"": ""REWORK_REQUIRED""}","[""ORDER_003_U01_POST_INSPECT""]",10,292.9000000000323,,,"[""ZONE_OUTFEED""]",,0,0,,50,,[],,CANCELLED,已取消,[],ORDER_003_U01_ROUTE_REWORK_REQUIRED,ROUTE_REWORK,tray_01,ORDER_003_UNIT_01
,0.0,工件1 · 按焊后检测结果执行,报废品分流,"[""OUTFEED""]",0.1,,292.9000000000323,{},,ORDER_003,"{""condition"": ""SCRAPPED""}","[""ORDER_003_U01_POST_INSPECT""]",10,292.9000000000323,,,"[""ZONE_OUTFEED""]",,0,0,,51,,[],,CANCELLED,已取消,[],ORDER_003_U01_ROUTE_SCRAPPED,ROUTE_SCRAP,tray_01,ORDER_003_UNIT_01
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_20mm,验证梳齿模块锁定,"[""CHANGEOVER_GANTRY""]",0.5,,394.9500000000555,{},NEST_B,ORDER_001,"{""module_name"": ""comb_insert_20mm""}","[""ORDER_001_U02_INSTALL_COMB""]",5,394.4500000000554,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,76,394.4500000000554,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_CONFIGURE_COMB""]",ORDER_001_U02_VERIFY_COMB,VERIFY_COMB,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件3 · comb_insert_30mm,验证模具定位锁销,"[""CHANGEOVER_GANTRY""]",0.5,,761.0499999998556,{},NEST_A,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U03_INSTALL_MOLD""]",3,760.4999999998561,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,CHANGEOVER,86,760.4999999998561,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_PICK_BASE""]",ORDER_002_U03_VERIFY_MOLD,VERIFY_MOLD,tray_03,ORDER_002_UNIT_03
FIXTURE,0.0,工件2 · 20毫米梳齿模块,安装梳齿夹具,"[""FIXTURE""]",2.0,,396.950000000056,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_B,ORDER_001,"{""comb_module_name"": ""comb_insert_20mm""}","[""ORDER_001_U02_VERIFY_COMB""]",5,394.9500000000555,,,"[""ZONE_TABLE2_ASSEMBLY""]",,0,0,MATERIAL_READY,29,394.9500000000555,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_PICK_FIN_01"", ""ORDER_001_U02_PICK_FIN_02"", ""ORDER_001_U02_PICK_FIN_03"", ""ORDER_001_U02_PICK_FIN_04"", ""ORDER_001_U02_PICK_FIN_05""]",ORDER_001_U02_CONFIGURE_COMB,CONFIGURE_COMB,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件3,吸取基板,"[""ARM1""]",12.0,,773.0999999998446,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_A,ORDER_002,{},"[""ORDER_002_U03_VERIFY_MOLD"", ""ORDER_002_U03_INDEX_MATERIAL""]",3,761.0499999998556,,vacuum_gripper,"[""ZONE_TABLE1""]",RES-000075-MOTION-ORDER_002_U03_PICK_BASE,0,1,MOLD_READY,43,761.0499999998556,[],,SUCCEEDED,已完成,"[""ORDER_002_U03_PLACE_BASE""]",ORDER_002_U03_PICK_BASE,PICK_BASE_PLATE,tray_03,ORDER_002_UNIT_03
ARM1,0.0,工件2 · 翅片1,夹取翅片,"[""ARM1""]",8.0,,404.9500000000578,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_01"", ""target_position"": [0.0, -0.04, 0.034]}","[""ORDER_001_U02_CONFIGURE_COMB"", ""ORDER_001_U02_PREPARE_FIN_TOOL""]",5,396.950000000056,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000043-MOTION-ORDER_001_U02_PICK_FIN_01,0,2,MATERIAL_READY,30,396.950000000056,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_FIN_01""]",ORDER_001_U02_PICK_FIN_01,PICK_FIN,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件3,搬运并放置基板,"[""ARM1""]",12.0,,785.1499999998337,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,{},"[""ORDER_002_U03_PICK_BASE""]",3,773.0999999998446,,vacuum_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000076-MOTION-ORDER_002_U03_PLACE_BASE,0,1,MOLD_READY,44,773.0999999998446,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U03_PREPARE_FIN_TOOL"", ""ORDER_002_SWAP_03""]",ORDER_002_U03_PLACE_BASE,PLACE_BASE_PLATE,tray_03,ORDER_002_UNIT_03
ARM1,0.0,工件2 · 翅片1,安装翅片,"[""ARM1""]",10.0,,414.9500000000601,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_01"", ""target_position"": [0.0, -0.04, 0.034]}","[""ORDER_001_U02_PICK_FIN_01""]",5,404.9500000000578,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000044-MOTION-ORDER_001_U02_INSTALL_FIN_01,0,2,MATERIAL_READY,31,404.9500000000578,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_PICK_FIN_02"", ""ORDER_001_U02_INSPECT_FINS""]",ORDER_001_U02_INSTALL_FIN_01,INSTALL_FIN,tray_02,ORDER_001_UNIT_02
ARM1,0.0,工件3,切换翅片夹爪,"[""ARM1""]",8.0,,795.2499999998245,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,{},"[""ORDER_002_U03_PLACE_BASE""]",3,785.1499999998337,,parallel_gripper,"[""ZONE_TOOL_CHANGE""]",RES-000077-MOTION-ORDER_002_U03_PREPARE_FIN_TOOL,0,1,,45,787.1999999998318,[],,SUCCEEDED,已完成,"[""ORDER_002_U03_PICK_FIN_01"", ""ORDER_002_U03_PICK_FIN_02"", ""ORDER_002_U03_PICK_FIN_03"", ""ORDER_002_U03_PICK_FIN_04""]",ORDER_002_U03_PREPARE_FIN_TOOL,PREPARE_FIN_TOOL,tray_03,ORDER_002_UNIT_03
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,双巢位转台换位,"[""TURNTABLE""]",2.0,,787.1999999998318,"{""s_curve"": true, ""rotation_deg"": 180.0, ""settle_s"": 0.3}",,ORDER_002,"{""assembly_tray"": ""tray_03"", ""process_tray"": ""tray_02""}","[""ORDER_002_U02_INSPECT_BRAZING"", ""ORDER_002_U03_PLACE_BASE""]",3,785.1499999998337,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_TABLE2_PROCESS"", ""ZONE_TURNTABLE_SWEEP""]",,0,0,,92,785.1499999998337,"[""SYNCHRONOUS_NEST_SWAP""]",,SUCCEEDED,已完成,"[""ORDER_002_SWAP_03_VERIFY""]",ORDER_002_SWAP_03,ROTATE_TABLE2,,ORDER_002_TURNTABLE
ARM1,0.0,工件2 · 翅片2,夹取翅片,"[""ARM1""]",8.0,,422.9500000000619,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_02"", ""target_position"": [0.0, -0.02, 0.034]}","[""ORDER_001_U02_CONFIGURE_COMB"", ""ORDER_001_U02_PREPARE_FIN_TOOL"", ""ORDER_001_U02_INSTALL_FIN_01""]",5,414.9500000000601,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000045-MOTION-ORDER_001_U02_PICK_FIN_02,0,2,MATERIAL_READY,32,414.9500000000601,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_FIN_02""]",ORDER_001_U02_PICK_FIN_02,PICK_FIN,tray_02,ORDER_001_UNIT_02
TURNTABLE,0.0,当前工件 · 双巢位 · 180度同步换位,确认转台停稳对位,"[""TURNTABLE""]",0.3,,787.5499999998315,{},,ORDER_002,{},"[""ORDER_002_SWAP_03""]",3,787.1999999998318,,,"[""ZONE_TURNTABLE_SWEEP""]",,0,0,,93,787.1999999998318,"[""SYNCHRONOUS_NEST_SWAP""]",,SUCCEEDED,已完成,"[""ORDER_002_U03_DISPENSE"", ""ORDER_002_U02_FETCH_COMB""]",ORDER_002_SWAP_03_VERIFY,VERIFY_TURNTABLE,,ORDER_002_TURNTABLE
ARM1,0.0,工件2 · 翅片2,安装翅片,"[""ARM1""]",10.0,,432.95000000006416,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_02"", ""target_position"": [0.0, -0.02, 0.034]}","[""ORDER_001_U02_PICK_FIN_02""]",5,422.9500000000619,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000046-MOTION-ORDER_001_U02_INSTALL_FIN_02,0,2,MATERIAL_READY,33,422.9500000000619,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_PICK_FIN_03"", ""ORDER_001_U02_INSPECT_FINS""]",ORDER_001_U02_INSTALL_FIN_02,INSTALL_FIN,tray_02,ORDER_001_UNIT_02
ARM2,0.0,工件3 · 共8条钎料路径,涂覆钎料,"[""ARM2""]",24.0,,811.5999999998096,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""tool_z_vertical_tolerance_deg"": 0.1}",NEST_A,ORDER_002,"{""path_ids"": [""slot_01_left_brazing_path"", ""slot_01_right_brazing_path"", ""slot_02_left_brazing_path"", ""slot_02_right_brazing_path"", ""slot_03_left_brazing_path"", ""slot_03_right_brazing_path"", ""slot_04_left_brazing_path"", ""slot_04_right_brazing_path""], ""material_speed_m_s"": 0.1, ""nozzle_tip_height_m"": 0.0015, ""nozzle_spacing_m"": 0.005}","[""ORDER_002_SWAP_03_VERIFY""]",3,787.5499999998315,,brazing_dispenser,"[""ZONE_TABLE2_PROCESS""]",RES-000078-MOTION-ORDER_002_U03_DISPENSE,0,2,BASE_READY,46,787.5499999998315,"[""BRAZING"", ""MATERIAL_INSPECTION""]",TABLE2_PROCESS,SUCCEEDED,已完成,"[""ORDER_002_U03_INSPECT_BRAZING""]",ORDER_002_U03_DISPENSE,DISPENSE_BRAZING,tray_03,ORDER_002_UNIT_03
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_30mm,龙门取出梳齿模块,"[""CHANGEOVER_GANTRY""]",2.5,,790.0999999998292,{},NEST_B,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_SWAP_03_VERIFY""]",3,787.5499999998315,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,101,787.5499999998315,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_INSTALL_COMB""]",ORDER_002_U02_FETCH_COMB,FETCH_COMB,tray_02,ORDER_002_UNIT_02
ARM1,0.0,工件2 · 翅片3,夹取翅片,"[""ARM1""]",8.0,,440.950000000066,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.0, 0.034]}","[""ORDER_001_U02_CONFIGURE_COMB"", ""ORDER_001_U02_PREPARE_FIN_TOOL"", ""ORDER_001_U02_INSTALL_FIN_02""]",5,432.95000000006416,,parallel_gripper,"[""ZONE_TABLE1""]",RES-000047-MOTION-ORDER_001_U02_PICK_FIN_03,0,2,MATERIAL_READY,34,432.95000000006416,[],,SUCCEEDED,已完成,"[""ORDER_001_U02_INSTALL_FIN_03""]",ORDER_001_U02_PICK_FIN_03,PICK_FIN,tray_02,ORDER_001_UNIT_02
ARM3,0.0,工件3 · 共8条钎料路径,检测钎料涂覆,"[""ARM3""]",10.0,,821.6499999998005,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02}",NEST_A,ORDER_002,"{""path_ids"": [""slot_01_left_brazing_path"", ""slot_01_right_brazing_path"", ""slot_02_left_brazing_path"", ""slot_02_right_brazing_path"", ""slot_03_left_brazing_path"", ""slot_03_right_brazing_path"", ""slot_04_left_brazing_path"", ""slot_04_right_brazing_path""]}","[""ORDER_002_U03_DISPENSE""]",3,811.5999999998096,,,"[""ZONE_TABLE2_PROCESS""]",RES-000081-MOTION-ORDER_002_U03_INSPECT_BRAZING,0,2,BASE_READY,47,811.5999999998096,"[""BRAZING"", ""MATERIAL_INSPECTION""]",TABLE2_PROCESS,SUCCEEDED,已完成,"[""ORDER_002_SWAP_RETURN_FINAL""]",ORDER_002_U03_INSPECT_BRAZING,INSPECT_BRAZING,tray_03,ORDER_002_UNIT_03
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_30mm,安装前后梳齿模块,"[""CHANGEOVER_GANTRY""]",3.0,,793.1499999998264,{},NEST_B,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U02_FETCH_COMB""]",3,790.0999999998292,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,102,790.0999999998292,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_VERIFY_COMB""]",ORDER_002_U02_INSTALL_COMB,INSTALL_COMB,tray_02,ORDER_002_UNIT_02
ARM1,0.0,工件2 · 翅片3,安装翅片,"[""ARM1""]",10.0,,450.95000000006826,"{""minimum_clearance_m"": 0.04, ""sample_interval_m"": 0.01, ""time_sample_s"": 0.02, ""lock_joint_indices"": [6]}",NEST_B,ORDER_001,"{""fin_id"": ""fin_03"", ""target_position"": [0.0, 0.0, 0.034]}","[""ORDER_001_U02_PICK_FIN_03""]",5,440.950000000066,,parallel_gripper,"[""ZONE_TABLE2_ASSEMBLY""]",RES-000048-MOTION-ORDER_001_U02_INSTALL_FIN_03,0,2,MATERIAL_READY,35,440.950000000066,"[""ASSEMBLY""]",TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_001_U02_PICK_FIN_04"", ""ORDER_001_U02_INSPECT_FINS""]",ORDER_001_U02_INSTALL_FIN_03,INSTALL_FIN,tray_02,ORDER_001_UNIT_02
CHANGEOVER_GANTRY,0.0,工件2 · comb_insert_30mm,验证梳齿模块锁定,"[""CHANGEOVER_GANTRY""]",0.5,,793.6999999998259,{},NEST_B,ORDER_002,"{""module_name"": ""comb_insert_30mm""}","[""ORDER_002_U02_INSTALL_COMB""]",3,793.1499999998264,,,"[""ZONE_TABLE2_ASSEMBLY"", ""ZONE_CHANGEOVER_GANTRY""]",,0,0,MATERIAL_READY,103,793.1499999998264,[],TABLE2_ASSEMBLY,SUCCEEDED,已完成,"[""ORDER_002_U02_CONFIGURE_COMB""]",ORDER_002_U02_VERIFY_COMB,VERIFY_COMB,tray_02,ORDER_002_UNIT_02
